2025-11-13 21:58:49,723 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.86) - Source: 192.168.10.3,timestamp,alert_type,source_ip,description,severity,ai_confidence,patterns
2025-11-16 15:54:30,773 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:30,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:30,866 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.98) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:30,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.98),MEDIUM,0.9750216389021004,
2025-11-16 15:54:30,958 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.93) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:30,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.93),MEDIUM,0.9297975529038436,
2025-11-16 15:54:31,029 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.89) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:31,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.89),MEDIUM,0.8870182663803923,
2025-11-16 15:54:31,193 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.85) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:31,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.85),MEDIUM,0.8491085855266226,
2025-11-16 15:54:31,257 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.81) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:31,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.81),MEDIUM,0.8147788945543789,
2025-11-16 15:54:31,324 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:31,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:31,655 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:31,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:31,722 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:31,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:31,783 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:31,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:32,345 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 8.8.8.8 (confidence: 1.00) - Source: 8.8.8.8,,,,,,,
,,2025-11-16 15:54:32,AI Behavioral Anomaly,8.8.8.8,Unusual traffic pattern from 8.8.8.8 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:33,063 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 8.8.8.8 (confidence: 1.00) - Source: 8.8.8.8,,,,,,,
,,2025-11-16 15:54:33,AI Behavioral Anomaly,8.8.8.8,Unusual traffic pattern from 8.8.8.8 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:33,646 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.97) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:33,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.97),MEDIUM,0.9742493336495028,
2025-11-16 15:54:33,744 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:33,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:34,419 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.87) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:34,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.87),MEDIUM,0.8702097991480117,
2025-11-16 15:54:35,013 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.83) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:35,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.83),MEDIUM,0.8274458674047448,
2025-11-16 15:54:35,075 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:35,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:36,038 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 8.8.8.8 (confidence: 0.72) - Source: 8.8.8.8,,,,,,,
,,2025-11-16 15:54:36,AI Behavioral Anomaly,8.8.8.8,Unusual traffic pattern from 8.8.8.8 (confidence: 0.72),MEDIUM,0.7158962524900182,
2025-11-16 15:54:36,720 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.70) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:36,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.70),MEDIUM,0.6955991314192391,
2025-11-16 15:54:37,250 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.67) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:37,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.67),MEDIUM,0.6743265300907787,
2025-11-16 15:54:37,430 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 1.00) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:37,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:37,588 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:37,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:37,667 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.82) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:37,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.82),MEDIUM,0.8224783425222539,
2025-11-16 15:54:37,796 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 1.00) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:37,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:37,920 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 155.102.1.28 (confidence: 1.00) - Source: 155.102.1.28,,,,,,,
,,2025-11-16 15:54:37,AI Behavioral Anomaly,155.102.1.28,Unusual traffic pattern from 155.102.1.28 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:37,994 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 155.102.1.28 (confidence: 0.80) - Source: 155.102.1.28,,,,,,,
,,2025-11-16 15:54:37,AI Behavioral Anomaly,155.102.1.28,Unusual traffic pattern from 155.102.1.28 (confidence: 0.80),MEDIUM,0.7969992687871578,
2025-11-16 15:54:38,111 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:38,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:38,188 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.79) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:38,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.79),MEDIUM,0.7924741263238642,
2025-11-16 15:54:38,263 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:38,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:38,391 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 155.102.1.28 (confidence: 0.75) - Source: 155.102.1.28,,,,,,,
,,2025-11-16 15:54:38,AI Behavioral Anomaly,155.102.1.28,Unusual traffic pattern from 155.102.1.28 (confidence: 0.75),MEDIUM,0.7482878351990402,
2025-11-16 15:54:38,477 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 155.102.1.28 (confidence: 0.68) - Source: 155.102.1.28,,,,,,,
,,2025-11-16 15:54:38,AI Behavioral Anomaly,155.102.1.28,Unusual traffic pattern from 155.102.1.28 (confidence: 0.68),MEDIUM,0.6764479909325253,
2025-11-16 15:54:40,656 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:40,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:40,894 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.93) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:40,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.93),MEDIUM,0.9333171779676962,
2025-11-16 15:54:41,145 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.81) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.81),MEDIUM,0.80893883115088,
2025-11-16 15:54:41,244 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:41,333 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:41,428 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:41,515 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:41,599 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:41,676 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:41,767 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:41,854 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:41,950 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.96) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.96),MEDIUM,0.9640958744607304,
2025-11-16 15:54:42,043 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.92) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:42,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.92),MEDIUM,0.916718076673114,
2025-11-16 15:54:42,138 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.87) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:42,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.87),MEDIUM,0.8748274024809742,
2025-11-16 15:54:42,244 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.83) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:42,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.83),MEDIUM,0.8278424379351749,
2025-11-16 15:54:42,355 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.80) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:42,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.80),MEDIUM,0.7950222978223369,
2025-11-16 15:54:42,504 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.77) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:42,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.77),MEDIUM,0.7651636510760563,
2025-11-16 15:54:42,637 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.74) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:42,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.74),MEDIUM,0.7378268427483552,
2025-11-16 15:54:42,786 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.71) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:42,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.71),MEDIUM,0.712668009428238,
2025-11-16 15:54:43,251 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.98) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:43,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.98),MEDIUM,0.9774880519144964,
2025-11-16 15:54:43,373 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.98) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:43,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.98),MEDIUM,0.9777061914489712,
2025-11-16 15:54:43,455 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.89) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:43,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.89),MEDIUM,0.8907516390611656,
2025-11-16 15:54:43,586 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:43,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:43,701 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:54:43,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:43,817 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.73) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:43,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.73),MEDIUM,0.7349248138549025,
2025-11-16 15:54:44,200 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.91) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:44,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.91),MEDIUM,0.9141280176682668,
2025-11-16 15:54:44,677 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.79) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:44,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.79),MEDIUM,0.7922699352744046,
2025-11-16 15:54:45,091 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.87) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:45,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.87),MEDIUM,0.8714376983369722,
2025-11-16 15:54:45,647 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.74) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:45,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.74),MEDIUM,0.7373341726301148,
2025-11-16 15:54:45,798 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 1.00) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:45,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:47,455 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 1.00) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:47,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:51,072 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 1.00) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:51,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:51,700 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.73) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:51,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.73),MEDIUM,0.7280972339266528,
2025-11-16 15:54:51,989 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 1.00) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:51,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:52,181 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.90) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:52,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.90),MEDIUM,0.9043863441571356,
2025-11-16 15:54:52,418 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.93) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:52,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.93),MEDIUM,0.9274245563866798,
2025-11-16 15:54:52,564 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 1.00) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:52,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:54:52,924 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.73) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:52,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.73),MEDIUM,0.7337617437652187,
2025-11-16 15:54:53,107 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.71) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:53,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.71),MEDIUM,0.7114800790231085,
2025-11-16 15:54:53,241 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 0.82) - Source: 104.18.26.90,,,,,,,
,,2025-11-16 15:54:53,AI Behavioral Anomaly,104.18.26.90,Unusual traffic pattern from 104.18.26.90 (confidence: 0.82),MEDIUM,0.8243274708729346,
2025-11-16 15:54:53,381 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.26.90 (confidence: 1.00) - Source: 104.18.26.90,,,,,,,
